subjects	S	distractor	R	rt
2	nonword	absent	nonword	0.192060068413472
2	word	present	word	0.276769394566707
2	nonword	present	nonword	0.217071121405
2	word	present	word	0.219647961557652
2	word	absent	word	0.209461623198063
2	word	absent	word	0.2618399529632
2	nonword	absent	nonword	0.189414501226992
2	nonword	present	nonword	0.201560925739851
2	word	present	word	0.246978574127292
2	word	present	word	0.219269544871197
2	word	absent	word	0.146973418397141
2	word	present	word	0.415886676344285
2	nonword	present	nonword	0.374501343378593
2	word	absent	word	0.171176578474996
2	nonword	absent	nonword	0.160584643270567
2	nonword	absent	nonword	0.660656619132977
2	nonword	present	nonword	0.131476466382908
2	word	absent	word	0.84562741752445
2	nonword	present	word	0.237427286602435
2	word	present	word	0.538576610389967
2	nonword	absent	nonword	0.364753121513115
2	word	present	word	0.161642831848301
2	nonword	present	nonword	0.244709775459997
2	nonword	absent	nonword	0.32157034574463
2	nonword	present	nonword	0.118438996146517
2	word	absent	word	0.390364440434723
2	nonword	present	nonword	0.242372717167413
2	word	absent	nonword	0.750240849072286
2	word	present	word	0.520500323494332
2	nonword	present	nonword	0.124224375943501
2	word	present	word	0.251454314549126
2	nonword	present	nonword	0.511269337104636
2	nonword	absent	nonword	0.302003288622061
2	nonword	absent	nonword	0.172494930118522
2	nonword	present	nonword	0.430364372527201
2	word	absent	word	0.304460622835094
2	word	absent	word	0.245450511521551
2	word	absent	word	0.726344084237058
2	word	absent	word	0.119223871598498
2	nonword	present	nonword	0.180175560030453
2	word	absent	word	0.154481862805937
2	word	present	word	0.152165569013669
2	word	present	word	0.482759845366982
2	nonword	present	nonword	0.352580540263565
2	word	present	word	0.272530174203152
2	word	absent	word	0.32825704396072
2	word	present	word	0.207878067331891
2	nonword	present	nonword	0.411717273158651
2	word	present	word	0.182818497082397
2	word	absent	word	0.340020919998532
2	nonword	present	nonword	0.61930476370385
2	word	present	word	0.59745110480398
2	nonword	present	nonword	0.196726564987228
2	word	absent	word	0.131507801034576
2	nonword	present	nonword	0.275969094324626
2	nonword	absent	nonword	0.504196581880567
2	nonword	present	nonword	0.160548979708642
2	nonword	present	nonword	0.921210846290889
2	nonword	absent	nonword	0.226461531394149
2	nonword	absent	nonword	0.241022885788759
2	word	absent	word	0.266870715627993
2	word	absent	word	0.162721068058341
2	word	present	word	0.241207639495156
2	nonword	absent	nonword	0.280873297576745
2	nonword	absent	nonword	0.135816485976585
2	word	present	word	0.859730305162614
2	word	absent	word	0.439722241074989
2	word	absent	word	0.634022463454682
2	word	present	word	0.922583181235405
2	word	absent	word	0.160662615550144
2	nonword	absent	nonword	0.298121307250917
2	nonword	present	nonword	0.317489461444352
2	nonword	absent	nonword	0.526892227184676
2	word	absent	word	0.297620088296764
2	word	absent	word	0.321732554262408
2	nonword	present	nonword	0.560680574921438
2	nonword	absent	nonword	0.33155332063709
2	nonword	present	nonword	0.135499340608636
2	nonword	absent	nonword	0.367764820511967
2	word	present	nonword	0.982236220347077
2	word	absent	word	0.357809612766431
2	word	present	word	0.398690556438631
2	word	absent	word	0.380727791018484
2	nonword	present	nonword	0.168838619045833
2	nonword	absent	nonword	0.141977388570784
2	word	present	word	0.233356197349757
2	word	present	word	0.259966986421055
2	nonword	present	nonword	0.108239002357875
2	word	absent	word	0.414087640408851
2	nonword	present	nonword	0.216247197029169
2	nonword	absent	nonword	0.278888052813872
2	nonword	absent	nonword	0.107123596360688
2	word	present	word	0.199185427206647
2	nonword	absent	nonword	0.157198842331888
2	word	absent	word	0.277914908334925
2	word	present	word	0.400698811498509
2	word	absent	word	0.190858536942398
2	nonword	absent	nonword	0.144507320881414
2	word	present	word	0.147915355335464
2	word	present	word	0.338953676881689
2	nonword	absent	nonword	0.469320084446153
2	nonword	absent	nonword	0.235224165680875
2	word	present	word	0.233925428764739
2	word	present	nonword	0.297047520513079
2	word	present	word	0.415134941871849
2	nonword	present	nonword	0.431659763093531
2	nonword	present	nonword	0.142488917301034
2	word	absent	word	0.263832879698343
2	nonword	present	nonword	0.218831073451554
2	word	present	word	0.4969910513772
2	word	absent	word	0.257242881310059
2	nonword	present	nonword	0.311104021821942
2	nonword	present	nonword	0.277975860059747
2	nonword	absent	nonword	0.145201334680855
2	nonword	present	nonword	0.428511122575495
2	word	absent	word	0.288407024742701
2	word	present	word	0.188536877794427
2	nonword	present	nonword	0.67276978087673
2	word	present	nonword	0.144338142930315
2	nonword	present	nonword	0.12032338053287
2	nonword	absent	nonword	0.188798762460271
2	nonword	present	nonword	0.150272424615771
2	nonword	absent	nonword	0.547106260435824
2	word	present	word	0.214879217944445
2	word	present	word	0.326021916274617
2	word	absent	word	0.25213790679686
2	word	present	word	0.197851634174199
2	word	absent	word	0.252437029539657
2	nonword	absent	nonword	0.239027868046332
2	nonword	present	nonword	0.190881119830815
2	word	absent	word	0.134494038588443
2	nonword	absent	nonword	0.309149899626264
2	word	present	word	0.196139705344439
2	word	present	word	0.296852295333268
2	word	absent	word	0.233870279339683
2	nonword	absent	nonword	0.125849804248737
2	word	present	word	0.39307418305678
2	word	present	word	0.266784422932525
2	word	present	word	0.227136299490546
2	word	absent	word	0.146046431313076
2	nonword	present	nonword	0.412079057497907
2	word	present	word	0.297990228524028
2	word	present	word	0.142238293059252
2	word	absent	word	0.119898182292355
2	word	present	nonword	0.149347013450174
2	word	absent	word	0.348622557919412
2	nonword	present	nonword	0.194342468243868
2	word	absent	nonword	0.653808474465565
2	word	present	word	0.230746596405549
2	word	absent	word	0.264689629454473
2	nonword	present	nonword	0.20549431169056
2	word	absent	word	0.195740936103339
2	word	absent	word	0.333308766170561
2	word	present	word	0.163730490571584
2	nonword	present	nonword	0.302490916521798
2	nonword	present	nonword	0.224451722655308
2	nonword	present	nonword	0.202961275751363
2	nonword	present	nonword	0.278505867342369
2	nonword	absent	nonword	0.17658363114395
2	nonword	present	nonword	0.202925752667076
2	word	absent	word	0.154191024670541
2	word	present	word	0.217266428424314
2	nonword	absent	nonword	0.118320651311616
2	word	absent	word	0.349236193163994
2	nonword	present	nonword	0.298033276972286
2	word	present	word	0.229761544608903
3	nonword	present	nonword	0.290687876854039
3	word	absent	word	0.252542928120029
3	nonword	absent	nonword	0.193553109481633
3	word	absent	word	0.197495118627538
3	nonword	present	nonword	0.236992709418373
3	nonword	present	nonword	0.296032483175455
3	nonword	absent	nonword	0.244789825700468
3	nonword	absent	word	0.292411124906403
3	word	present	word	0.331626584465268
3	nonword	absent	nonword	0.315151965801915
3	word	present	word	0.151704244908793
3	word	absent	word	0.197219124435402
3	nonword	absent	nonword	0.232513133532012
3	word	absent	word	0.237969324959281
3	nonword	absent	nonword	0.173064909010596
3	nonword	present	nonword	0.317057381894872
3	nonword	absent	nonword	0.240254499641861
3	word	absent	word	0.209818342714094
3	nonword	present	nonword	0.532021302299043
3	nonword	absent	nonword	0.534487270924326
3	word	present	word	0.361419400291429
3	nonword	absent	nonword	0.279174374589796
3	nonword	present	nonword	0.276017579988528
3	nonword	absent	nonword	0.29184724930335
3	nonword	present	nonword	0.250599302234848
3	nonword	present	nonword	0.411311470731827
3	nonword	absent	nonword	0.324896629539113
3	nonword	absent	nonword	0.223938686952902
3	word	absent	word	0.140441192603335
3	word	absent	word	0.270533137252297
3	nonword	absent	nonword	0.112077398764614
3	nonword	absent	nonword	0.193419423961132
3	nonword	present	nonword	0.739127246168335
3	word	present	word	0.248773389413692
3	nonword	absent	nonword	0.134412258703777
3	word	present	word	0.259841059947595
3	word	present	word	0.173934554653338
3	word	present	word	0.490449270490013
3	word	absent	word	0.264613718218981
3	word	present	word	0.352950092067549
3	nonword	absent	nonword	0.29799039685307
3	nonword	present	word	0.229550644991608
3	nonword	absent	nonword	0.418485482841561
3	nonword	present	nonword	0.221484725915869
3	word	absent	word	0.157613658418423
3	word	absent	word	0.126094417733342
3	word	absent	word	0.195823281697984
3	nonword	absent	nonword	0.167866984015333
3	nonword	present	nonword	0.321249889597763
3	word	absent	word	0.652778696604344
3	nonword	present	nonword	0.158670260148461
3	word	absent	word	0.226453907926014
3	nonword	present	nonword	0.206026108080155
3	nonword	present	nonword	0.22020239152303
3	nonword	present	nonword	0.214023471233649
3	nonword	present	nonword	0.441196629145567
3	word	absent	word	0.209781567525185
3	word	absent	word	0.146592215123907
3	nonword	present	nonword	0.197412014208686
3	nonword	present	nonword	0.173360563192016
3	word	absent	word	0.14832601319708
3	nonword	present	nonword	0.158518232397646
3	word	present	word	0.615667001948313
3	nonword	absent	nonword	0.248986729475066
3	word	present	word	0.173207252032701
3	word	present	word	0.667382077960346
3	word	present	word	0.251622902512747
3	nonword	present	nonword	0.238423585909
3	word	absent	word	0.402504203044826
3	word	present	word	0.157773820266927
3	word	absent	word	0.169652693746153
3	nonword	absent	word	0.202432501786508
3	word	absent	word	0.320407613708111
3	nonword	present	nonword	0.277924418243678
3	word	present	word	0.438817002660073
3	word	present	word	0.181058136656133
3	word	absent	word	0.192005252828986
3	word	absent	word	0.161765622176078
3	nonword	absent	nonword	0.234891383367699
3	nonword	absent	nonword	0.341286155023083
3	nonword	present	nonword	0.281219347277259
3	nonword	absent	nonword	0.372969945549344
3	nonword	absent	nonword	0.173597804984795
3	nonword	present	nonword	0.231624537153932
3	nonword	present	nonword	0.709880719165319
3	nonword	absent	nonword	0.159217424682538
3	nonword	absent	nonword	0.594938644479697
3	nonword	present	nonword	0.418599107644912
3	nonword	present	nonword	0.360511114784154
3	nonword	present	nonword	0.38195610382691
3	word	present	word	0.205004689844409
3	nonword	absent	nonword	0.326299150685444
3	word	absent	word	0.273523986014112
3	nonword	absent	nonword	0.215111529321815
3	nonword	present	nonword	0.228540410470068
3	word	present	word	0.211856584382297
3	word	present	nonword	0.374487543566619
3	nonword	present	nonword	0.191648664226856
3	word	present	word	0.181866719991412
3	word	present	word	1.13130252675982
3	nonword	present	nonword	0.161816969150748
3	word	absent	word	0.483320775399432
3	word	absent	word	0.435516315948665
3	word	present	word	0.145726663413235
3	word	present	word	0.174795730435904
3	nonword	absent	nonword	0.279383749689681
3	word	present	word	0.119749944658909
3	nonword	absent	nonword	0.253382920957203
3	word	absent	word	0.139813046433521
3	nonword	absent	nonword	0.161579364749167
3	nonword	absent	nonword	0.166141935354239
3	nonword	present	nonword	0.38832004043454
3	word	absent	word	0.237414516426083
3	nonword	present	nonword	0.121765474648306
3	nonword	present	nonword	0.303003106056303
3	nonword	absent	nonword	0.253415427712622
3	word	present	word	0.169293076464426
3	nonword	present	nonword	0.164840131997596
3	word	absent	word	0.268675449460551
3	nonword	present	nonword	0.181731911779155
3	nonword	absent	nonword	0.155982413930445
3	word	absent	word	0.715449276006313
3	nonword	absent	word	0.281561470027214
3	nonword	absent	nonword	0.221646524430849
3	nonword	absent	nonword	0.259160954721629
3	nonword	present	word	0.223293293402693
3	word	absent	word	0.158442365827095
3	word	present	word	0.128133328302846
3	nonword	present	nonword	0.206334386471476
3	word	absent	word	0.175321897333468
3	word	present	word	0.568376541174057
3	word	present	word	0.204286502479129
3	word	present	word	0.117111601090418
3	word	present	word	0.193648514224829
3	word	absent	word	0.502958267777599
3	word	present	word	0.179161882841871
3	nonword	present	nonword	0.373782093643928
3	word	absent	word	0.211701255213728
3	nonword	present	nonword	0.317710822819258
3	nonword	absent	nonword	0.386181859900457
3	word	present	word	0.477616190384942
3	word	present	word	0.38718627132276
3	word	present	word	0.128878676419633
3	nonword	absent	nonword	0.172924174226254
3	nonword	absent	nonword	0.330294082512267
3	word	present	word	0.193735118390633
3	word	present	word	0.294681762295123
3	nonword	absent	nonword	0.190177888442362
3	word	absent	word	0.214388159132522
3	word	absent	word	0.212974614680921
3	word	absent	word	0.4330337531459
3	word	absent	word	0.181246181586616
3	nonword	present	nonword	0.652924866049302
3	word	present	word	0.424060867368338
3	word	present	word	0.370987857034714
3	word	absent	word	0.18086081443475
3	nonword	present	nonword	0.214644327167661
3	nonword	absent	nonword	0.381752886998137
3	word	absent	word	0.134057062559953
3	word	present	word	0.15239570371788
3	word	absent	word	0.215311101133778
3	nonword	absent	nonword	0.281715213421608
3	nonword	present	nonword	0.214177799852889
3	nonword	present	nonword	0.200404233790137
3	nonword	absent	nonword	0.361755576460027
3	nonword	present	nonword	0.19345306462022
3	nonword	absent	nonword	0.196630112061233
3	nonword	absent	nonword	0.177579496648572
3	nonword	absent	nonword	0.320504421347406
3	word	absent	word	0.375873937322155
3	word	absent	word	0.152959676129832
3	word	present	word	0.142729628467912
3	word	present	word	0.285401414969617
3	nonword	present	nonword	0.149239741564074
3	word	absent	word	0.150100646622067
3	nonword	absent	nonword	0.272780628090546
3	word	present	word	0.156162000709567
3	nonword	absent	nonword	0.29126263790445
3	nonword	absent	nonword	0.206718851542968
3	nonword	present	nonword	0.171494767283081
3	word	absent	word	0.200974701928124
3	word	absent	word	0.232901173895151
3	nonword	present	nonword	0.34631948414161
3	word	absent	nonword	0.186242485226693
3	word	absent	word	0.119528494284839
3	nonword	present	nonword	0.257518374520586
3	nonword	absent	nonword	0.140173210831303
3	word	absent	word	0.593641924792355
3	nonword	absent	nonword	0.755539765911026
3	nonword	present	nonword	0.398234674624543
3	word	absent	word	0.186201207125539
3	word	absent	word	0.208291369827837
3	word	absent	word	0.18441654857286
3	word	absent	word	0.319934968723955
